anio,semana,HOSPITALIZACION IRAG MENOR 1 AÑO,HOSPITALIZACION IRAG 1 AÑO,HOSPITALIZACION IRAG 2 A 4 AÑOS,HOSPITALIZACION IRAG 5 A 19 AÑOS,HOSPITALIZACION IRAG 20 A 39 AÑOS,HOSPITALIZACION IRAG 40 A 59 AÑOS,HOSPITALIZACION IRAG  MAYOR 60 AÑOS,TOTAL CASOS DE HOSPITALIZACIONES POR IRAG,TOTAL CAUSAS HOSPITALIZACIONES MENOR 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 1 AÑO,TOTAL CAUSAS HOSPITALIZACIONES 2 A 4 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 5 A 19 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 20 A 39 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES 40 A 59 AÑOS,TOTAL CAUSAS HOSPITALIZACIONES MAYOR 60 AÑOS,TOTAL HOSPITALIZACIONES POR TODAS LAS CAUSAS,HOSPITALIZACIONES EN UCI POR IRAG MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 1 AÑO,HOSPITALIZACIONES EN UCI POR IRAG 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR IRAG MAYOR 60 AÑOS,TOTAL DE LAS HOSPITALIZACIONES EN UCI POR IRAG,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MENOR 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 1 AÑO,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 2 A 4 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 5 A 19 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 20 A 39 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS 40 A 59 AÑOS,HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS MAYOR 60 AÑOS,TOTAL TODAS LAS HOSPITALIZACIONES EN UCI POR TODAS LAS CAUSAS,MUERTES POR IRAG MENOR 1 AÑO,MUERTES POR IRAG 1 AÑO,MUERTES POR IRAG 2 A 4 AÑOS,MUERTES POR IRAG 5 A 19 AÑOS,MUERTES POR IRAG 20 A 39 AÑOS,MUERTES POR IRAG 40 A 59 AÑOS,MUERTES POR IRAG MAYOR 60 AÑOS,TOTAL DE MUERTES POR IRAG,TODAS LAS CAUSAS DE MUERTE MENOR 1 AÑO,TODAS LAS CAUSAS DE MUERTE 1 AÑO,TODAS LAS CAUSAS DE MUERTE 2 A 4 AÑOS,TODAS LAS CAUSAS DE MUERTE 5 A 19 AÑOS,TODAS LAS CAUSAS DE MUERTE 20 A 39 AÑOS,TODAS LAS CAUSAS DE MUERTE 40 A 59 AÑOS,TODAS LAS CAUSAS DE MUERTE MAYOR 60 AÑOS,TOTAL DE MUERTES POR TODAS LAS CAUSAS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MENOR 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 1 AÑO,IRAG POR CONSULTA EXTERNA Y URGENCIAS 2 A 4 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 5 A 19 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 20 A 39 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS 40 A 59 AÑOS,IRAG POR CONSULTA EXTERNA Y URGENCIAS MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MENOR 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 1 AÑO,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 2 A 4 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 5 A 19 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 20 A 39 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG 40 A 59 AÑOS,CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO IRAG MAYOR 60 AÑOS,TOTAL DE EVENTOS DE MORBILIDAD DE IRAG POR CONSULTA EXTERNA Y URGENCIAS POR TODAS LAS CAUSAS INCLUYENDO EL IRAG,prop_hosp_irag,prop_uci_irag,prop_muertes_irag,prop_consultas_irag,I_t_minus_1,growth_rate,target
2012,27,11,6,11,3,4,1,6,42,19,16,30,67,159,67,97,455,19,16,30,67,159,67,97,455,20,0,0,1,0,8,10,39,0,0,0,0,0,0,0,0,2,0,0,0,1,4,12,19,42,60,86,139,206,132,105,770,429,274,982,4719,8604,5592,5498,26098,0.09210526315789473,11.375,0.0,0.029503046093720064,0.12531645569620253,-0.029512758273636853,0
2012,28,11,7,10,0,2,0,12,42,368,370,377,448,533,445,458,2999,368,370,377,448,533,445,458,2999,31,0,0,0,3,2,11,47,0,0,0,0,0,0,1,1,0,1,0,0,1,3,15,20,122,221,377,288,442,487,538,2475,1387,1305,1994,5236,9550,5938,5402,30812,0.014,62.479166666666664,0.047619047619047616,0.08032324019082855,0.09210526315789473,-0.07151807228915663,0
2012,29,8,9,4,4,1,0,6,32,17,19,16,63,172,53,92,432,17,19,16,63,172,53,92,432,31,1,1,0,5,7,10,55,0,0,0,0,0,0,1,1,1,0,0,0,0,3,15,19,104,141,112,255,267,197,144,1220,526,409,1032,4952,8828,5946,5484,27177,0.07390300230946882,7.714285714285714,0.05,0.04488924865700199,0.014,0.05907593916121186,1
2012,30,32,11,12,19,17,15,43,149,123,16,18,52,138,79,119,545,123,16,18,52,138,79,119,545,17,0,1,0,4,4,13,39,0,0,0,0,0,0,2,2,0,0,0,0,2,2,13,17,114,115,129,300,317,261,149,1385,7645,419,1160,5322,9492,6512,6221,36771,0.27289377289377287,13.625,0.1111111111111111,0.03766452735777222,0.07390300230946882,0.18529678207097558,1
2012,31,11,13,10,17,28,22,33,134,23,17,28,78,183,92,132,553,23,17,28,78,183,92,132,553,26,0,0,2,5,4,10,47,0,0,0,0,0,0,0,0,1,1,0,1,2,5,21,31,113,194,199,352,456,242,164,1720,751,657,1270,5354,9973,6593,6064,30662,0.24187725631768953,11.520833333333334,0.0,0.056093663372794575,0.27289377289377287,-0.02436693244682231,0
2012,32,6,8,13,3,9,1,14,54,44,83,83,150,395,371,185,1311,44,83,83,150,395,371,185,1311,20,0,0,0,1,3,7,31,0,0,0,0,0,0,0,0,2,0,0,1,0,3,13,19,136,173,175,306,420,211,141,1562,520,399,1120,4768,9133,5904,5669,27513,0.041158536585365856,40.96875,0.0,0.056771098349930944,0.24187725631768953,-0.16162524815655133,0
2012,33,3,5,4,6,1,1,11,31,7,13,15,71,163,61,98,428,7,13,15,71,163,61,98,428,28,0,0,1,3,5,25,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,15,98,134,135,278,346,187,144,1322,634,464,1494,5325,10685,6980,6128,31710,0.07226107226107226,6.7936507936507935,0.0,0.04168900381571063,0.041158536585365856,0.029873006446944943,1
2012,34,14,3,6,5,4,2,9,43,19,12,21,45,134,48,93,372,19,12,21,45,134,48,93,372,34,0,0,1,5,3,10,53,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,14,91,130,137,233,263,173,141,1168,479,382,1263,4691,9128,5950,5386,27279,0.11528150134048257,6.888888888888889,0.0,0.04281524926686217,0.07226107226107226,0.0401212262501457,1
2012,35,9,8,8,2,0,4,7,38,14,17,21,60,187,86,123,508,14,17,21,60,187,86,123,508,20,0,0,1,2,5,21,49,0,0,0,0,0,0,1,1,2,0,0,0,1,0,22,25,627,122,449,869,1771,2290,2073,8201,471,465,685,2194,3675,3385,3177,14052,0.07465618860510806,10.16,0.038461538461538464,0.583576460542233,0.11528150134048257,-0.036426061659362234,0
2012,36,0,0,0,0,1,1,6,8,6,1,1,28,57,62,121,276,6,1,1,28,57,62,121,276,4,0,0,0,4,8,15,31,0,0,0,0,0,0,1,1,1,0,0,0,1,4,9,15,93,128,107,247,314,205,143,1237,855,299,756,2424,5175,5718,5583,20810,0.02888086642599278,8.625,0.0625,0.05943971937917447,0.07465618860510806,-0.0425953180789208,0
2012,37,1,0,0,0,4,3,7,15,6,2,0,39,84,63,131,325,6,2,0,39,84,63,131,325,2,0,0,0,4,3,14,23,0,0,0,0,0,0,0,0,1,0,0,0,2,4,19,26,79,108,105,237,250,172,124,1075,395,291,433,1642,3451,3299,3381,12892,0.046012269938650305,13.541666666666666,0.0,0.08337857752268672,0.02888086642599278,0.01665052201054784,1
2012,38,9,3,7,4,3,1,7,34,19,10,22,62,199,83,101,496,19,10,22,62,199,83,101,496,20,0,0,2,6,4,24,56,0,0,0,1,0,0,0,1,2,0,0,1,0,2,14,19,104,154,119,283,303,203,134,1300,963,409,933,2288,5225,5383,4943,20144,0.06841046277665996,8.701754385964913,0.05,0.06453214197071233,0.046012269938650305,0.021412935088537095,1
2012,39,9,6,5,6,2,1,10,39,16,14,20,81,137,52,66,386,16,14,20,81,137,52,66,386,30,0,0,0,2,11,16,59,0,0,0,0,0,0,0,0,1,0,0,0,1,3,11,16,103,164,161,336,333,234,176,1507,732,389,807,2309,4151,4435,3907,16730,0.10077519379844961,6.433333333333334,0.0,0.09007232084155162,0.06841046277665996,0.03029241302792741,1
2012,40,0,2,5,11,8,15,30,71,7,2,2,22,83,94,117,327,7,2,2,22,83,94,117,327,0,0,0,4,9,14,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,23,93,132,127,244,319,191,107,1213,444,266,436,1613,3112,3164,3442,12477,0.21646341463414634,6.411764705882353,0.0,0.0972110915210771,0.10077519379844961,0.10509704568876675,1
2012,41,9,2,8,16,14,16,20,85,14,14,23,54,125,40,49,319,14,14,23,54,125,40,49,319,22,0,0,11,24,28,101,186,0,0,0,0,0,0,0,0,2,0,0,0,0,1,11,14,102,140,136,263,291,271,231,1434,493,379,679,2112,3192,3008,2620,12483,0.265625,1.7058823529411764,0.0,0.11486702979814162,0.21646341463414634,0.040413533834586464,1
2012,42,2,3,5,9,22,28,35,104,10,1,10,32,72,51,97,273,10,1,10,32,72,51,97,273,19,1,0,3,3,4,17,47,0,0,0,0,0,0,0,0,2,0,0,1,1,0,21,25,105,110,115,176,248,170,111,1035,545,349,589,1835,3154,3580,3636,13688,0.3795620437956204,5.6875,0.0,0.07560815253122946,0.265625,0.0900243309002433,1
2012,43,1,2,3,11,6,15,36,74,18,3,4,29,65,64,149,332,18,3,4,29,65,64,149,332,0,0,0,0,5,10,23,38,0,0,0,0,0,0,1,1,0,0,0,1,0,3,19,23,96,116,156,390,559,691,751,2759,505,332,526,1854,3595,4053,4055,14920,0.2222222222222222,8.512820512820513,0.041666666666666664,0.18490717780309632,0.3795620437956204,-0.11405055849500294,0
2012,44,8,9,4,11,6,19,29,86,20,16,20,60,138,71,89,414,20,16,20,60,138,71,89,414,35,0,0,0,1,6,27,69,0,0,0,0,0,0,1,1,2,0,0,0,0,2,11,15,82,136,109,225,234,159,100,1045,524,543,753,1850,2435,2952,3040,12097,0.20722891566265061,5.914285714285715,0.0625,0.08637791370474458,0.2222222222222222,-0.012267250821467669,0
2012,45,7,2,11,11,5,6,12,54,13,14,26,47,96,39,44,279,13,14,26,47,96,39,44,279,3,0,0,0,1,7,14,25,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,11,73,118,124,235,216,106,67,939,458,508,667,1451,2082,1693,1578,8437,0.19285714285714287,10.73076923076923,0.0,0.1112822943825551,0.20722891566265061,-0.011904761904761908,0
2012,46,2,5,6,15,6,9,24,67,11,17,23,64,136,65,93,409,11,17,23,64,136,65,93,409,24,0,0,0,5,5,27,61,0,0,0,0,0,0,1,1,0,0,0,0,2,3,13,18,81,110,117,243,245,136,115,1047,409,336,526,1600,2766,3017,3150,11804,0.16341463414634147,6.596774193548387,0.05263157894736842,0.08869123252858958,0.19285714285714287,-0.024682342631809556,0
2012,47,2,1,6,2,3,2,12,28,14,12,24,63,150,60,106,429,14,12,24,63,150,60,106,429,21,0,0,0,4,7,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,67,73,104,187,251,134,117,933,451,374,599,1734,2983,3250,3489,12880,0.06511627906976744,7.8,0.0,0.0724322645757317,0.16341463414634147,-0.08449124859831311,0
2012,48,7,10,14,11,14,13,20,89,11,25,31,51,170,83,127,498,11,25,31,51,170,83,127,498,32,0,0,3,3,5,17,60,0,0,0,0,0,0,1,1,2,0,0,0,1,1,15,19,172,176,152,252,394,199,116,1461,466,401,603,1737,3133,3102,3184,12626,0.17835671342685372,8.163934426229508,0.05,0.11570444286053694,0.06511627906976744,0.10631743837019017,1
2012,49,5,6,7,18,20,13,24,93,15,12,22,74,147,60,97,427,15,12,22,74,147,60,97,427,29,0,0,0,1,6,22,58,0,0,0,0,0,0,2,2,3,0,0,1,2,1,15,22,92,124,85,165,199,174,102,941,451,441,631,1976,3019,3124,3335,12977,0.21728971962616822,7.237288135593221,0.08695652173913043,0.07250732008013562,0.17835671342685372,0.03304008519295567,1
2012,50,4,6,3,3,0,1,2,19,15,23,16,60,133,65,76,388,15,23,16,60,133,65,76,388,29,0,0,3,6,8,22,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,14,112,137,95,203,278,187,160,1172,516,446,666,1866,3402,3072,3167,13135,0.04884318766066838,5.6231884057971016,0.0,0.0892204628501827,0.21728971962616822,-0.13837834103883673,0
2012,51,1,6,5,14,10,12,16,64,9,14,18,45,88,52,55,281,9,14,18,45,88,52,55,281,24,0,0,0,5,3,12,44,0,0,0,0,0,0,0,0,2,0,0,0,0,1,10,13,107,100,95,155,266,160,119,1002,385,306,485,1523,2610,2392,2609,10310,0.22695035460992907,6.2444444444444445,0.0,0.09717777131219087,0.04884318766066838,0.16981296064525103,1
2012,52,6,5,2,11,10,16,7,57,21,15,18,45,98,49,65,311,21,15,18,45,98,49,65,311,21,0,0,1,7,7,18,54,0,0,0,0,0,0,1,1,1,0,0,0,1,3,7,12,59,56,69,129,168,115,106,702,426,267,456,1034,2221,2103,2158,8665,0.18269230769230768,5.654545454545454,0.07692307692307693,0.08100623124855758,0.22695035460992907,-0.03607158737216541,0
2013,1,18,5,3,0,0,1,2,29,26,10,24,60,150,51,72,393,26,10,24,60,150,51,72,393,43,0,0,3,8,14,33,101,0,0,0,0,0,0,0,0,4,0,0,0,2,4,9,19,118,140,127,170,192,133,132,1012,340,402,580,1353,2426,2003,1796,8900,0.07360406091370558,3.8529411764705883,0.0,0.11369509043927649,0.18269230769230768,-0.09223721678841153,0
2013,2,55,18,19,46,318,162,229,847,14,13,21,43,105,38,47,281,14,13,21,43,105,38,47,281,23,0,0,1,4,9,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,73,94,60,163,199,130,114,833,464,333,497,1429,2402,1839,1704,8668,3.00354609929078,4.9298245614035086,0.0,0.09608951436151805,0.07360406091370558,2.7290713076136344,1
2013,3,42,14,8,19,95,42,58,278,10,2,1,52,122,98,193,478,10,2,1,52,122,98,193,478,0,0,0,0,4,6,25,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,24,71,83,81,141,229,165,160,930,411,320,543,1735,3809,3734,4083,14635,0.5803757828810021,13.277777777777779,0.04,0.06354195135282864,3.00354609929078,-0.6052560046302546,0
2013,4,1,1,0,0,1,2,2,7,12,0,3,10,47,38,57,167,12,0,3,10,47,38,57,167,3,0,0,0,3,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,70,95,60,131,212,127,112,807,380,317,487,1473,2940,2979,2995,11571,0.041666666666666664,7.9523809523809526,0.0,0.06973729692360871,0.5803757828810021,-0.3408740642888596,0
2013,5,0,6,6,6,10,20,17,65,12,13,11,40,113,48,37,274,12,13,11,40,113,48,37,274,26,1,1,1,1,13,27,70,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,14,60,104,74,122,200,121,73,754,394,396,604,2726,3178,2716,2302,12316,0.23636363636363636,3.859154929577465,0.0,0.061216205244783634,0.041666666666666664,0.1869090909090909,1
2013,6,3,1,3,5,9,13,41,75,16,9,18,58,132,75,112,420,16,9,18,58,132,75,112,420,34,0,0,0,9,12,40,95,0,0,0,0,0,0,1,1,2,0,0,0,1,0,11,14,63,107,67,141,222,147,130,877,431,463,648,1842,2955,3176,3393,12908,0.17814726840855108,4.375,0.06666666666666667,0.06793709814857851,0.23636363636363636,-0.04708676819896604,0
2013,7,1,6,3,17,8,23,23,81,14,18,16,54,151,81,136,470,14,18,16,54,151,81,136,470,39,0,0,1,5,10,16,71,0,0,0,0,0,0,1,1,0,0,0,0,0,2,17,19,38,44,88,100,170,88,67,595,552,307,652,1742,3070,2578,2475,11376,0.17197452229299362,6.527777777777778,0.05,0.052298496967566145,0.17814726840855108,-0.0052393671666324405,0
2013,8,2,5,8,19,13,15,22,84,8,17,20,55,114,43,60,317,8,17,20,55,114,43,60,317,15,0,0,2,3,8,40,68,0,0,0,0,0,0,0,0,1,0,0,1,0,2,9,13,65,66,127,188,160,130,91,827,501,318,648,1564,2502,2167,2290,9990,0.2641509433962264,4.594202898550725,0.0,0.0827744970473426,0.17197452229299362,0.07865053322395407,1
2013,9,2,8,10,22,13,13,18,86,45,17,20,50,163,72,93,460,45,17,20,50,163,72,93,460,27,0,0,3,8,10,51,99,0,0,0,0,0,0,0,0,1,0,0,1,1,0,20,23,64,131,133,227,219,218,213,1205,310,461,795,2123,3652,3480,3726,14547,0.18655097613882862,4.6,0.0,0.08282925488039593,0.2641509433962264,-0.061385048726001236,0
2013,10,7,8,16,13,8,9,12,73,25,13,28,71,173,75,130,515,25,13,28,71,173,75,130,515,26,1,1,5,8,17,51,109,0,0,0,0,0,0,0,0,5,0,1,0,0,4,10,20,126,183,232,228,344,169,110,1392,377,509,890,2060,3572,3282,3347,14037,0.14147286821705427,4.681818181818182,0.0,0.09915942441943297,0.18655097613882862,-0.037990873403908554,0
2013,11,3,4,8,5,1,0,5,26,19,21,24,59,165,71,107,466,19,21,24,59,165,71,107,466,31,0,1,2,6,11,44,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,22,105,159,179,231,301,143,98,1216,428,490,889,1993,4820,3127,3570,15317,0.055674518201284794,4.854166666666667,0.0,0.0793837315576446,0.14147286821705427,-0.07516459865558071,0
2013,12,8,9,8,2,0,0,2,29,15,22,27,48,137,41,51,341,15,22,27,48,137,41,51,341,20,1,0,0,6,11,48,86,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,10,72,127,192,185,242,108,56,982,516,346,684,1368,2199,1186,781,7080,0.0847953216374269,3.9195402298850577,0.0,0.13868097726309844,0.055674518201284794,0.02758502069914475,1
2013,13,8,17,13,2,2,1,6,49,18,24,29,45,151,59,103,429,18,24,29,45,151,59,103,429,29,0,0,4,6,5,36,80,0,0,0,0,0,0,1,1,2,0,0,2,0,1,18,23,100,133,150,173,170,111,104,941,273,358,550,1054,1856,1593,1692,7376,0.11395348837209303,5.296296296296297,0.041666666666666664,0.12755862816863223,0.0847953216374269,0.02687895693599951,1
2013,14,13,8,58,5,6,0,9,99,37,28,35,90,207,99,150,646,37,28,35,90,207,99,150,646,25,2,1,3,6,13,45,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,116,131,182,257,303,239,180,1408,867,460,836,2252,4013,4603,5207,18238,0.15301391035548687,6.729166666666667,0.0,0.07719721475958112,0.11395348837209303,0.0350646794422951,1
2013,15,0,2,5,8,9,19,14,57,11,1,3,30,77,62,122,306,11,1,3,30,77,62,122,306,0,0,0,1,2,10,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,30,86,105,135,205,260,206,156,1153,1098,347,567,1655,3553,3534,3598,14352,0.18566775244299674,6.8,0.0,0.08033163798509023,0.15301391035548687,0.028320423365440873,1
2013,16,2,3,4,10,12,17,20,68,7,2,7,38,73,39,79,245,7,2,7,38,73,39,79,245,0,0,0,0,2,2,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,151,86,151,164,412,273,239,1476,1142,355,646,1651,3324,3539,3802,14459,0.2764227642276423,17.5,0.0,0.1020746887966805,0.18566775244299674,0.07654337532386313,1
2013,17,5,7,9,12,12,22,16,83,29,16,25,92,169,63,124,518,29,16,25,92,169,63,124,518,26,0,0,1,3,4,29,63,0,0,0,0,0,1,0,1,1,0,0,0,0,5,8,14,106,168,173,271,295,213,122,1348,959,473,732,2181,3531,3294,3022,14192,0.1599229287090559,8.09375,0.06666666666666667,0.0949763968153315,0.2764227642276423,-0.09127057177570781,0
2013,18,6,8,10,12,15,18,39,108,16,24,23,73,166,75,172,549,16,24,23,73,166,75,172,549,20,1,0,1,13,10,60,105,0,0,0,0,0,0,0,0,2,0,0,1,0,2,15,20,97,185,179,288,323,239,132,1443,376,483,769,1805,3233,3086,3210,12962,0.19636363636363635,5.179245283018868,0.0,0.11131682480907197,0.1599229287090559,0.03141649048625791,1
2013,19,15,7,1,13,25,23,26,110,36,18,26,67,147,86,148,528,36,18,26,67,147,86,148,528,27,3,0,1,11,17,49,108,0,0,0,0,1,0,0,1,4,0,0,0,1,1,16,22,74,81,157,212,280,210,134,1148,1147,378,768,2154,3287,3715,4342,15791,0.20793950850661624,4.844036697247707,0.043478260869565216,0.0726950354609929,0.19636363636363635,0.009675880970575899,1
2013,20,11,12,6,22,17,23,24,115,21,17,17,75,155,74,163,522,21,17,17,75,155,74,163,522,26,1,1,1,5,17,37,88,0,0,0,0,0,0,0,0,1,0,0,1,0,2,21,25,97,102,171,226,392,308,297,1593,689,362,652,1737,2786,2643,2484,11353,0.2198852772466539,5.865168539325842,0.0,0.14030297692443192,0.20793950850661624,0.009889376625164202,1
2013,21,8,9,20,15,10,20,22,104,25,25,38,75,143,92,153,551,25,25,38,75,143,92,153,551,20,0,1,4,2,16,50,93,0,0,0,0,0,0,0,0,3,1,0,2,3,2,19,30,146,208,229,403,469,390,236,2081,911,545,842,2367,3890,3732,3832,16119,0.18840579710144928,5.861702127659575,0.0,0.12909429280397022,0.2198852772466539,-0.02580527917859251,0
2013,22,8,10,12,6,2,7,18,63,26,23,32,75,172,83,160,571,26,23,32,75,172,83,160,571,28,0,1,3,1,15,29,77,2,0,0,1,0,1,4,8,3,0,0,1,2,6,23,35,159,251,324,445,495,415,236,2325,869,596,1067,2462,3745,3737,3499,15975,0.11013986013986014,7.32051282051282,0.2222222222222222,0.14553079619429143,0.18840579710144928,-0.06585792256523965,0
2013,23,12,7,19,9,13,11,23,94,31,22,45,87,170,98,126,579,31,22,45,87,170,98,126,579,21,0,0,1,3,10,51,86,1,0,0,0,0,2,0,3,2,0,0,0,1,8,22,33,184,273,308,457,719,430,245,2616,859,420,759,1972,3415,3100,3324,13849,0.16206896551724137,6.655172413793103,0.08823529411764706,0.18888086642599278,0.11013986013986014,0.04677708389899537,1
2013,24,13,11,17,19,15,22,31,128,22,19,23,60,161,84,144,513,22,19,23,60,161,84,144,513,25,0,0,0,6,17,46,94,0,0,0,0,0,1,0,1,1,0,0,0,1,4,24,30,164,298,257,402,685,460,240,2506,931,377,560,1746,3283,3199,3374,13470,0.2490272373540856,5.4,0.03225806451612903,0.18602924801425283,0.16206896551724137,0.07483056033437635,1
2013,25,8,17,14,11,9,31,38,128,25,27,35,66,167,87,149,556,25,27,35,66,167,87,149,556,21,0,1,1,5,8,34,70,0,0,0,1,0,1,2,4,0,0,0,1,1,5,22,29,152,175,161,225,357,233,166,1469,639,475,820,1984,3047,3027,3424,13416,0.22980251346499103,7.830985915492958,0.13333333333333333,0.10948796303197436,0.2490272373540856,-0.01539175713239036,0
2013,26,25,17,20,14,16,29,34,155,48,18,46,87,200,136,224,759,48,18,46,87,200,136,224,759,34,1,0,5,11,15,57,123,0,0,0,0,0,2,1,3,3,0,0,2,0,2,24,31,117,167,158,186,356,305,138,1427,1312,619,932,2295,3845,3508,3074,15585,0.20394736842105263,6.120967741935484,0.09375,0.0915565250866162,0.22980251346499103,-0.021023818670764513,0
2013,27,18,10,7,6,4,55,27,127,28,22,20,60,143,77,167,517,28,22,20,60,143,77,167,517,34,1,1,2,8,13,48,107,1,0,0,0,0,1,0,2,5,0,0,1,2,4,10,22,138,170,126,197,280,201,159,1271,1049,449,693,1844,3048,3161,3143,13387,0.24517374517374518,4.787037037037037,0.08695652173913043,0.09493576337018225,0.20394736842105263,0.03424267358693589,1
2013,28,7,5,11,9,10,18,23,83,17,14,21,63,155,73,91,434,17,14,21,63,155,73,91,434,21,1,2,2,22,26,38,112,0,0,1,0,1,1,0,3,2,0,1,1,1,2,13,20,129,126,133,195,290,184,120,1177,645,368,563,1577,2740,2265,2277,10435,0.19080459770114944,3.84070796460177,0.14285714285714285,0.11278267535454196,0.24517374517374518,-0.04366390448186759,0
2013,29,7,5,6,3,1,2,2,26,17,16,16,73,165,68,75,430,17,16,16,73,165,68,75,430,23,0,0,5,14,15,55,112,0,0,0,0,0,2,0,2,0,0,0,0,0,2,17,19,203,212,219,283,390,262,165,1734,632,428,648,1704,2905,2560,2774,11651,0.060324825986078884,3.8053097345132745,0.1,0.14881565396498456,0.19080459770114944,-0.10957278126651677,0
2013,30,9,11,9,14,16,14,19,92,18,17,23,64,142,60,107,431,18,17,23,64,142,60,107,431,26,1,0,13,16,29,63,148,0,0,0,0,0,0,0,0,1,0,2,6,4,6,21,40,116,161,140,307,374,479,455,2032,721,507,746,1934,2921,2116,1887,10832,0.21296296296296297,2.8926174496644297,0.0,0.1875750023077633,0.060324825986078884,0.14395412918388847,1
2013,31,12,9,10,11,6,8,13,69,15,18,24,75,154,55,93,434,15,18,24,75,154,55,93,434,30,0,1,2,8,28,62,131,0,0,0,0,1,1,0,2,0,2,1,0,1,3,18,25,97,123,121,199,240,164,98,1042,630,367,629,1702,2857,2431,2027,10643,0.15862068965517243,3.287878787878788,0.07692307692307693,0.09789552799699361,0.21296296296296297,-0.0448012634903922,0
2013,32,11,3,8,7,6,5,8,48,18,19,25,44,159,52,68,385,18,19,25,44,159,52,68,385,25,1,1,0,3,9,34,73,1,0,0,0,0,0,0,1,1,0,0,0,0,0,14,15,92,124,112,201,236,177,111,1053,827,388,577,1481,2706,2281,2140,10400,0.12435233160621761,5.202702702702703,0.0625,0.10124026535910009,0.15862068965517243,-0.02957685664939552,0
2013,33,6,6,10,8,13,7,12,62,12,18,25,68,165,58,83,429,12,18,25,68,165,58,83,429,22,1,0,2,7,9,25,66,0,0,0,0,0,0,0,0,4,0,0,0,0,1,14,19,100,153,85,205,300,159,98,1100,625,413,709,1724,3023,2445,2161,11100,0.14418604651162792,6.402985074626866,0.0,0.09909017205657147,0.12435233160621761,0.017640124316793498,1
2013,34,10,3,10,12,4,11,13,63,18,17,18,51,160,58,66,388,18,17,18,51,160,58,66,388,13,0,1,4,9,93,31,151,0,0,0,0,1,1,0,2,0,0,0,0,1,2,10,13,58,98,90,135,203,144,92,820,202,297,450,1237,2139,1598,1455,7378,0.16195372750642673,2.5526315789473686,0.14285714285714285,0.11112616885756878,0.14418604651162792,0.01552866428407213,1
